SubjectUUID, StudentUUID, Grade
9e28df7f-4081-45c8-a73d-bc5f01817173, 6ed13563-c6c7-48bb-a0a4-b7fd4a74d673, 5.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 35b36e1e-fb8b-4e4e-a5a9-3f6239d7e95c, 3
9e28df7f-4081-45c8-a73d-bc5f01817173, 8a1378d2-c81f-409b-a9d3-ebbccef98aa1, 6.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 40fbe01d-dbe2-4acd-ab5c-f331e001e489, 4.6
9e28df7f-4081-45c8-a73d-bc5f01817173, e1cc57ee-bc60-4d0b-9b0d-367b0345c13d, 4.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 2a6c0068-1a88-40f5-843f-8898de051f0c, 6.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 70f171df-2259-4619-8aee-57a84667b6b1, 8.7
9e28df7f-4081-45c8-a73d-bc5f01817173, daa6921b-a3e7-4f2f-a977-450f731b6359, 6
9e28df7f-4081-45c8-a73d-bc5f01817173, a2e86d1c-f91e-425e-9ef9-c9440f2eac99, 2.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 9bf1fd8c-b780-44a8-8a3d-1539981a8d48, 2.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 296e286c-b459-41e2-8cb5-788d507eb213, 8.6
9e28df7f-4081-45c8-a73d-bc5f01817173, aadc9e2d-4416-4188-a1f0-d1e3620a65c5, 6.1
9e28df7f-4081-45c8-a73d-bc5f01817173, eaa158c3-a30d-4d46-a82e-c6cfa4f00cac, 3.3
9e28df7f-4081-45c8-a73d-bc5f01817173, d14eb226-7b08-4ecc-9d39-6ba554429eb6, 5.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 2a0118e9-f846-4982-99aa-8806d2406f23, 2.1
9e28df7f-4081-45c8-a73d-bc5f01817173, bf96be8b-1c81-4161-ad2a-5c30bd372cf1, 7.9
9e28df7f-4081-45c8-a73d-bc5f01817173, e2ac8191-335d-4729-9e0b-c493d061f4a8, 4.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 5c4bf414-a260-455b-8a98-0b76eae81dc3, 3.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 9db56d69-24c8-4e8d-85ec-c8cf23df8441, 6
9e28df7f-4081-45c8-a73d-bc5f01817173, 60fc031d-ff2e-4d50-9e07-4be192b279dd, 8.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 93d2fa24-a682-4cc8-bd7e-8fd1691cbd12, 2.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 0aa6fe22-fd0a-4381-897c-2a5bc2506f9d, 2.6
9e28df7f-4081-45c8-a73d-bc5f01817173, bcefe075-f7d8-4bcd-b906-7c52118fe7dc, 8.9
9e28df7f-4081-45c8-a73d-bc5f01817173, de3d1014-0db4-461d-9d91-5b02adea4189, 6.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 61d5f426-191d-4e23-b1ec-c76ebb150692, 9.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 18dc00eb-2a78-4edb-8eeb-0ea576e2bf68, 3.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 847f7614-1464-48d7-81e9-df57fbaa44ef, 5.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 0dd9be50-d0af-4be3-a519-40d6893ecd73, 8.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 28a33665-19f2-438b-a8d2-61986a0229e5, 6.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 46f5c821-04e4-4822-a72b-db951a8addba, 2.8
9e28df7f-4081-45c8-a73d-bc5f01817173, d9558004-e811-48b0-8080-1f6e3c71ad41, 4
9e28df7f-4081-45c8-a73d-bc5f01817173, 891d8199-39af-4f06-8a78-94f2d69eecae, 4.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 6f743026-f7d9-49d9-90f6-7edbb9f958e7, 9.6
9e28df7f-4081-45c8-a73d-bc5f01817173, a2ca54f5-13c5-473b-84f9-00cd1169c111, 4.4
9e28df7f-4081-45c8-a73d-bc5f01817173, bc1a036f-2b89-4c95-bfdd-15c393761bba, 2.1
9e28df7f-4081-45c8-a73d-bc5f01817173, a5625b13-cc3a-4b9e-a9f7-eb2151bea97e, 6.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 445d8458-828f-4d82-a3fb-91d3f3125cef, 2.2
9e28df7f-4081-45c8-a73d-bc5f01817173, e43c1f0d-5b73-47dd-8278-2e80dbf9e13e, 5.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 34e868f8-2457-45d4-a244-91ef10fa2bfe, 9.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 0cdf0784-97dc-4474-90ea-14d9e6e38f60, 9.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 7b1d147f-b7a0-4cd8-8591-b080eed22744, 8.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 4bc4006e-f659-412a-859e-c1d97a5237c7, 4.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 2b726122-a0f6-4f0e-8971-7208affcd55f, 8
9e28df7f-4081-45c8-a73d-bc5f01817173, b5bca421-87bf-491e-9d2d-75c5eea39314, 5.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 8d84dfc5-33a9-4796-857d-2c27d754987b, 3.5
9e28df7f-4081-45c8-a73d-bc5f01817173, eaf4e001-5bed-4fbf-a15a-4730e2878cd5, 3.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 7f399cb7-f6f9-43b0-b7d9-00eae4585706, 3.7
9e28df7f-4081-45c8-a73d-bc5f01817173, ae221df3-8590-4e99-99cb-2e37ba7cde4a, 3.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 6b235637-6b11-4faa-b403-d0f81b238675, 9.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 4bc4985e-8793-4214-8764-b7713f831fba, 9.2
9e28df7f-4081-45c8-a73d-bc5f01817173, d074fc16-b837-4d95-aa50-f7b382965169, 3.6
9e28df7f-4081-45c8-a73d-bc5f01817173, a8c749f6-23ab-4ac1-ad8b-da2f1688d562, 8.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 03d193f2-756e-4127-bcf3-9f52c7795519, 9
9e28df7f-4081-45c8-a73d-bc5f01817173, 80de016c-807a-4f9d-9956-b95befc2db19, 4.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 9b63614d-77da-43cd-86d2-a0d2e6eab405, 3.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 58dc99f3-b8ee-4ad0-a38c-f779fe2a654f, 2.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 9133a057-d772-4f34-8e23-1e2b7a2c0d60, 10
9e28df7f-4081-45c8-a73d-bc5f01817173, 343f279d-9637-4e11-82b4-5b4ce00d1604, 7.2
9e28df7f-4081-45c8-a73d-bc5f01817173, f729511e-8a5a-40b1-900c-e3aa6db303a5, 2.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 0294e1ac-c48e-4751-b875-be2fc27b56a2, 8.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 708d46de-8978-42b4-b2ac-afd4c256fbe2, 8.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 079cc64a-5b52-42f1-9f60-1d1fc50cb11a, 8.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 1ee06ce7-5cc1-4bbb-9c41-c35acb306452, 7.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 01333524-0f29-41b2-9fb3-ea951c71a0c4, 7.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 9e740a19-5eb7-44c6-b2e8-bbe0e8f034b7, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, a1d87d11-54dd-4c55-a287-9fea365d0c2f, 3.8
9e28df7f-4081-45c8-a73d-bc5f01817173, cea8e268-170b-43fa-8883-1a076323f470, 4.3
9e28df7f-4081-45c8-a73d-bc5f01817173, fb3f2330-a661-469f-97ae-a0337ddde948, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 9077b3ae-fc32-4126-b1b5-0db9d4320773, 3.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 21d4166c-d752-4ff2-9956-7e232a54c70d, 3.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 2d26d0ac-f77f-40fc-b856-e663460806a6, 5.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 2c96be70-02dd-41e6-b577-179d376cbdb4, 7.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 05b2cc75-3e38-4736-b62d-68d3a6ffa4e6, 9.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 8e4fb399-1a35-4433-a2aa-5af866c93e4f, 4.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 3ae07c30-0dbb-4950-b587-04e4ee56898e, 7.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 9bbe161c-29b4-404e-bd1e-185206b8f5df, 6.1
9e28df7f-4081-45c8-a73d-bc5f01817173, e224c6ed-a6c0-4762-8ec1-013883281611, 2.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 5522334c-90e5-44c1-9935-d1596c751b81, 3.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 5d836b9d-1051-4190-88d3-e90b313d3d94, 3.1
9e28df7f-4081-45c8-a73d-bc5f01817173, f545ec29-0a2d-4c31-8093-c1eb31799832, 5.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 555c59e6-1046-4e02-b894-d41a56c32e01, 7.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 867df3b3-9007-4cdd-a43b-203dd25be483, 2
9e28df7f-4081-45c8-a73d-bc5f01817173, 45782bb0-633b-4afb-ab50-9d0bd753eda7, 6.9
9e28df7f-4081-45c8-a73d-bc5f01817173, a97aaafe-8122-4dcb-b8a0-9e6b6e7ced29, 4.8
9e28df7f-4081-45c8-a73d-bc5f01817173, e487e2fe-0281-4ab5-8d5b-4e021a2cdac3, 7.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 1e02a0f4-51bb-4f25-9ff2-907bdd6ef865, 2.9
9e28df7f-4081-45c8-a73d-bc5f01817173, f159fa64-83ef-4927-a298-09751cb8b09d, 3.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 356443eb-cd8b-417b-8d6f-411c38f4ae20, 4.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 24df5a43-114e-4072-be34-fa49625e4da1, 8.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 61ff342d-81c9-49d8-b021-6df9f70c6065, 7.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 1eaee0aa-b105-4196-b37a-47f31ae2c7b0, 4.7
9e28df7f-4081-45c8-a73d-bc5f01817173, f0aa21a5-72c8-4b9d-87e3-9e3ca4f020d9, 2.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 9da6b856-d051-4155-99ab-b8468427c0b6, 2.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 6c526a8c-7ba1-49c5-b0d1-b1fc6eba1345, 9.2
9e28df7f-4081-45c8-a73d-bc5f01817173, e02b3790-f27e-4849-b622-e8bb11af536e, 8.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 00e2b1a5-ef22-44b7-a006-11e5760f2a42, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, f3957937-ee29-419b-9f96-7b6a2b4bfd53, 4.5
9e28df7f-4081-45c8-a73d-bc5f01817173, ce41bb77-e98b-47ef-bcb2-a8dc3e7ef587, 8.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 0b29029d-0cf6-4929-b2d8-397456185117, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, d777376b-9926-41db-864d-28c064d977c6, 7.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 3e168108-ccab-48c7-94d1-b803fe7eaf44, 7.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 7bc68e0e-2911-43b3-bd03-175017f304c6, 4.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 11e9c57b-334a-491d-a195-c3c787b9f979, 7.6
9e28df7f-4081-45c8-a73d-bc5f01817173, df4a2220-6e75-4190-ac2d-ee3f5bfb8338, 5.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 7cab49e8-463d-4f66-aa7e-fbe1c89dbf3d, 3.5
9e28df7f-4081-45c8-a73d-bc5f01817173, df8c2eba-f7a8-4bf0-894e-422ea1dd1c99, 4.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 7be85d10-1b00-452e-abbb-9600c6bd2107, 7.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 1db55232-f48b-42fe-aa8d-5c8bbb769c7e, 4.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 9e1a63ef-cbb4-4d57-bc32-3b1fac7cc7c1, 5
9e28df7f-4081-45c8-a73d-bc5f01817173, 194a533a-afa6-432f-8094-6180d91775fd, 5.4
9e28df7f-4081-45c8-a73d-bc5f01817173, bb6ef4e6-a8ae-4934-a386-e3f051fb1f53, 7.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 0b7f16a9-8c1c-4983-a186-0b9323dd2c1f, 6.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 9fd6395d-0851-4520-96cd-d507036dca16, 3.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 640ef94a-1449-496a-8f1d-e328be8e4bc9, 4.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 46a1ad70-969e-4fef-8943-18a7d550234d, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 6aabaf21-e900-4ae3-9611-e3c21cde526d, 6.3
9e28df7f-4081-45c8-a73d-bc5f01817173, ba023878-2b8f-493a-ba5e-7048c4bc3642, 9.4
9e28df7f-4081-45c8-a73d-bc5f01817173, a86d368f-4c6e-481e-b994-84e4a5d9280e, 2.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 431056cb-7f40-484a-860a-b770c4f1e42d, 7.8
9e28df7f-4081-45c8-a73d-bc5f01817173, b393a773-9913-4223-a24c-1902bc979132, 3.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 7e8bac40-75fb-46f6-8ff0-b3e508550727, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, a295c746-c992-4678-aeed-f60f8a26af0b, 7.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 53ebe6ad-f5e9-447c-aaca-5e681dc78ee9, 5.9
9e28df7f-4081-45c8-a73d-bc5f01817173, d5abe23f-d2f9-4c65-8d76-81a60ed62ffd, 3.5
9e28df7f-4081-45c8-a73d-bc5f01817173, fff1919d-77a3-47e7-8e68-0227f1ee10de, 6.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 22b683da-e44f-4126-8c66-852d30a27aaa, 2.4
9e28df7f-4081-45c8-a73d-bc5f01817173, f92e515d-9bf1-4e99-ab3a-1d3a96550a1a, 4.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 3ab8f016-edf6-4eed-a1d1-844470b823e8, 7.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 27844f74-90b7-4905-a1e8-2f44582f3a52, 3.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 5f178856-018b-4292-bd75-519b688cf58a, 7.1
9e28df7f-4081-45c8-a73d-bc5f01817173, b6ca7f12-5c17-42e3-819e-a6c6ba66ac9d, 9.4
9e28df7f-4081-45c8-a73d-bc5f01817173, f0293ad1-01a1-4074-8bcc-cc5cd9fa2f98, 9.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 61e93c46-ef2b-419c-811b-344906aeb17e, 4.3
9e28df7f-4081-45c8-a73d-bc5f01817173, b35f1086-cb57-45f1-aa35-3c60f088e8f7, 3.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 2ac09090-a8b3-4a71-a2b0-01df26206161, 6.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 2263645f-a421-45d5-87ea-f0bc7ee238ca, 2.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 7768f75c-c0bd-4d53-95d7-89bae68755e5, 2.2
9e28df7f-4081-45c8-a73d-bc5f01817173, d10fdbab-320b-4f05-a85d-edf5661c33de, 9
9e28df7f-4081-45c8-a73d-bc5f01817173, 1ef14828-1eff-477f-acf5-f4de4791e356, 9.1
9e28df7f-4081-45c8-a73d-bc5f01817173, ed1fc1cd-f5ec-4df7-8501-dbd492e7015a, 2.6
9e28df7f-4081-45c8-a73d-bc5f01817173, ba2b1d17-3c06-4919-b528-e4b05e7d0e37, 3.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 57e1932b-f7c6-4bd3-a7a5-b17e2af440e4, 7
9e28df7f-4081-45c8-a73d-bc5f01817173, cc26695b-7479-4ed6-acbc-c2c0a781027c, 7.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 94074057-5d94-494a-955c-fb6158a9f350, 2.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 6b3f59ff-fdfe-4545-bf90-52d5cdb34ee4, 7.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 22225713-4803-4a04-9786-f9de3afd50ba, 6
9e28df7f-4081-45c8-a73d-bc5f01817173, e89dc32c-897d-4672-8a76-ee7f9d46e2c9, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, a33f740c-0bf7-4563-915f-05a7d00e866c, 5.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 281e0811-5464-46ed-b572-2952d68817c8, 8.7
9e28df7f-4081-45c8-a73d-bc5f01817173, c0d7e34d-2f53-42ff-b162-c8d40a7f1194, 2
9e28df7f-4081-45c8-a73d-bc5f01817173, 9883caa1-c8df-4c36-a658-e3b3020089ce, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 4175f3bb-1daa-4d4a-9b13-6d25f8860a14, 9.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 5e24d35b-f4e5-4fc5-8623-9bd6edcf060c, 8.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 1f02472a-dcce-496b-a7fd-7fc17d19bd7a, 2.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 484e33e8-fc19-4f2f-a9a1-fe8cbd4924eb, 7.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 795906b6-a91d-425b-8c1d-eb95b72cad06, 7.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 20bcc650-1909-4758-bdf7-52bf6fd85bba, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, afaf683b-8769-435a-8f24-b03652e05835, 3.8
9e28df7f-4081-45c8-a73d-bc5f01817173, fa1fc62a-f771-4720-bbe5-078d16ef02fc, 7.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 628e66b6-3215-497a-b627-d77f7c455568, 8.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 7db6132f-1b30-4823-8dca-b39d33be6916, 7.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 0f4966a4-de07-4fbd-87c0-79aee536a45b, 7.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 3322db19-8a18-40e5-a8d2-45fa1c7b994e, 8.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 6f59854c-693a-4c91-af7d-841b3c6404bb, 5.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 387c3bc7-dfe9-4a95-b347-c6a55bf7fe86, 3.8
9e28df7f-4081-45c8-a73d-bc5f01817173, fcdd4a7f-c616-4871-9262-b44f58055209, 5.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 0c6e1b7a-4dde-4ab9-b90c-23a688edf089, 2
9e28df7f-4081-45c8-a73d-bc5f01817173, 030069f0-cbd5-4a78-b55b-38015d8e4775, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 9661aff6-8c55-41a0-9e60-baa6beb7219e, 6.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 5f7282e8-1094-40fe-8900-263ae3ded61b, 5.2
9e28df7f-4081-45c8-a73d-bc5f01817173, ceb77dc1-2151-4f0b-b78e-26e02ec76cfa, 3.8
9e28df7f-4081-45c8-a73d-bc5f01817173, dd3cf5c2-0ef8-45b1-871f-86af8f9075b9, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, e0cab96f-2e53-474e-9157-95d2f0fc5321, 9.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 96ed7c4f-4ef4-404c-9764-2475d6f38bf8, 5
9e28df7f-4081-45c8-a73d-bc5f01817173, 1cffc6d9-a44f-4d2f-9cbc-2c2a7e10a7d1, 8.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 2e18ea09-5cb7-4512-a771-c36b2b729462, 9.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 7724d7a6-1547-4bc3-b6e9-72cfe5d5f56f, 7.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 4592e1d4-e13f-4dac-a382-4ff9c706cbb2, 2.8
9e28df7f-4081-45c8-a73d-bc5f01817173, 84d278a2-a3a8-46fa-be2c-394f3f711a57, 3.4
9e28df7f-4081-45c8-a73d-bc5f01817173, d39378c9-0a85-45dc-8f72-8f263cdfc66f, 8.1
9e28df7f-4081-45c8-a73d-bc5f01817173, b2a09c34-85ef-45ec-a03b-dcc5f7d19149, 3.5
9e28df7f-4081-45c8-a73d-bc5f01817173, f18ffc3b-6485-4e43-8358-af93f6ae91f3, 6.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 6423da76-37c3-4450-9031-fced703f3bfd, 7.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 6916c77c-7d3b-4c8f-8056-0ffec1d30733, 9.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 08ecc579-de79-483e-b792-92c5e5682a4f, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 42e20dfb-29a9-4659-8527-0abda92295c2, 7.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 667473ab-fc35-4dd2-bc2f-3c16011c5ffd, 8.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 181c608b-0adb-46cd-80e7-b1a72af9f45e, 9.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 80bd397e-a8e5-4e1e-993d-b0a455be8de4, 4.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 40eb3806-9435-44f8-ac94-3488b32b293d, 6.9
9e28df7f-4081-45c8-a73d-bc5f01817173, e1a84f61-e90b-4fd4-9f0f-760721b4fe50, 4
9e28df7f-4081-45c8-a73d-bc5f01817173, b64f3820-ff36-4fba-9c48-70d856c67288, 6.3
9e28df7f-4081-45c8-a73d-bc5f01817173, a46f4ebe-f79d-4d1c-a1d2-2e2739228049, 9.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 1c8c4b17-bdb3-4b9f-8264-01072e96421a, 8.1
9e28df7f-4081-45c8-a73d-bc5f01817173, baacf657-dd5b-413d-8a10-476e58421c21, 2.7
9e28df7f-4081-45c8-a73d-bc5f01817173, ab065c9f-f53a-42fc-b4e3-b849ff1d9d2a, 3.6
9e28df7f-4081-45c8-a73d-bc5f01817173, 4688727d-dd2d-4cdd-91a7-5d3b30e158f0, 6.7
9e28df7f-4081-45c8-a73d-bc5f01817173, cd1205aa-d79c-4353-8f97-a9fdc471d5ea, 9.6
9e28df7f-4081-45c8-a73d-bc5f01817173, fc045b3d-31ca-4d79-a091-ab081d17184f, 7
9e28df7f-4081-45c8-a73d-bc5f01817173, 70e9ff3c-003e-4883-a517-e8ae66ce113c, 9.9
9e28df7f-4081-45c8-a73d-bc5f01817173, a374992b-9a28-47e8-9004-6b1660e6aadf, 3.7
9e28df7f-4081-45c8-a73d-bc5f01817173, f47f58cc-04d9-4c8f-935b-51d2b956cb2e, 6.3
9e28df7f-4081-45c8-a73d-bc5f01817173, 44423292-cb36-4a75-8783-62ad19050210, 7.4
9e28df7f-4081-45c8-a73d-bc5f01817173, cb834875-86b7-4e48-ae0b-0c56baa0f101, 3.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 7c6257f6-e465-47cc-80cc-8fc76a88497c, 6.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 518d8749-39ee-4b41-bde7-715380fc3bbf, 6.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 7eab0c0d-8b6e-4ab4-836a-13aa9709aba1, 8.1
9e28df7f-4081-45c8-a73d-bc5f01817173, 87b05ed1-1e3b-435e-a557-c75562c2aa14, 3.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 8630a9f7-dfaa-49fd-b4fd-bcce76a27950, 2.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 11273783-fe56-4db0-a64b-9f94f6d34c5b, 5.9
9e28df7f-4081-45c8-a73d-bc5f01817173, 6f7973b2-46c7-4c19-a653-13a7de88a23e, 7.5
9e28df7f-4081-45c8-a73d-bc5f01817173, 5c7f6e92-4772-4810-a8c7-fe957fdb3d98, 3.7
9e28df7f-4081-45c8-a73d-bc5f01817173, 199ccf15-64cc-4ebd-8309-6028fae85e42, 8.3
9e28df7f-4081-45c8-a73d-bc5f01817173, ca5a18b2-bcf9-45a6-bded-38b762ef9a8f, 7
9e28df7f-4081-45c8-a73d-bc5f01817173, 288e5026-1980-47dc-ab1d-7b8b0f537217, 5.1
9e28df7f-4081-45c8-a73d-bc5f01817173, d75b48bd-ef78-49c0-8e87-e2798bb21872, 9
9e28df7f-4081-45c8-a73d-bc5f01817173, 564daf1b-b62c-4f84-b804-e1fd0b64f836, 8.2
9e28df7f-4081-45c8-a73d-bc5f01817173, 066ef280-3b2a-448f-a85d-a5846867ac3e, 6.4
9e28df7f-4081-45c8-a73d-bc5f01817173, 67f412a4-06b6-4b65-9d74-1193f6f7b568, 5.2
9e28df7f-4081-45c8-a73d-bc5f01817173, c2e73b42-d3bd-44f1-a326-3170ab0789e1, 4.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 02e70018-8e1b-4b32-b2a2-1cb1338e2285, 4.9
0fe12798-b2bb-4942-87ed-eacab884d7ba, d048de9c-99b0-4067-a037-e3d33d67c763, 8.6
0fe12798-b2bb-4942-87ed-eacab884d7ba, 8303238c-1586-4802-8696-e25e8070209b, 3.9
0fe12798-b2bb-4942-87ed-eacab884d7ba, b215798c-ec42-432d-9146-8cb73768c061, 7
0fe12798-b2bb-4942-87ed-eacab884d7ba, 6cbe7599-d865-435e-83f4-15ec5ae79808, 9.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 4de7b4fc-1b30-4fca-b8b2-cce70e7e663a, 5.4
0fe12798-b2bb-4942-87ed-eacab884d7ba, 23d4313f-7af1-434b-9df1-8a539480b9d9, 6.6
0fe12798-b2bb-4942-87ed-eacab884d7ba, 410e922a-7266-4b90-bd59-2bc1e665360d, 9.2
0fe12798-b2bb-4942-87ed-eacab884d7ba, 54f36ca1-7eab-4688-b79e-84377b860a43, 2.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 6d8aa7dc-661b-4179-879e-c2e92f90d036, 4.3
0fe12798-b2bb-4942-87ed-eacab884d7ba, 9f701c61-5e3b-4b7b-a949-4e25af79fb67, 2.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 27719864-2c63-41c5-b43f-e65ecb3a3760, 6.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 92ec72f8-3ab6-44cd-96c7-7e5baa51968e, 3.6
0fe12798-b2bb-4942-87ed-eacab884d7ba, 0f55f038-7e5d-4fed-b9a9-a46eb79cb9fb, 9.4
0fe12798-b2bb-4942-87ed-eacab884d7ba, 86d5972c-b531-4d86-94cf-2fc4295c3c71, 4.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 041c5e10-3980-4206-be49-a52864df0c0d, 5.1
0fe12798-b2bb-4942-87ed-eacab884d7ba, 5a7ed54e-9535-4ed8-9b61-f5652a31e8af, 7
